status,model,cand_id,subject,b,test_path,maven_status,llm_method_count,human_method_count,method_name_jaccard,aligned_pair_count,cross_name_pair_count,aligned_method_similarity,aligned_fingerprint_similarity,alignment_coverage_human,alignment_coverage_llm,unmatched_human_method_count,unmatched_llm_method_count,parse_error
ok,deepseek-v4-pro,567,StrBuilder.setLength(int) shrink-branch leaves residual chars in buffer tail (#1671),f3e64b3b0e67d7faa0f10b698e08207f972a15b1,src/test/java/org/apache/commons/lang3/ArrayFillTest.java,maven_pass,28,28,1.0,28,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,568,"Added missing support for ISO 8601 parsing and printing using ""ZZ"" pattern (code now matches Javadoc). Addresses LANG-1000.",22b6781a0b96418198dc9146e5191e51d381102f,src/test/java/org/apache/commons/lang3/time/FastDatePrinterTest.java,maven_pass,15,15,1.0,15,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,569,"ArrayUtils.toPrimitive(Boolean...) null array elements map to false, like Boolean.parseBoolean(null) and its callers return false.",4369537d8b1387b94a1126a36a4fc400a35d35cc,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,337,337,1.0,337,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,570,LANG-1443: Add more SystemUtils.IS_JAVA_XX variants (#415),6e797a40a7fb7d0e5abf555c0d179dd3937bdecb,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,maven_pass,3,3,1.0,3,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,571,Add JavaVersion.JAVA_25,70fa706916dc59209281699477575e4d5292b936,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,maven_pass,3,3,1.0,3,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,572,"Add ArrayUtils.containsAny(int[], int...)",85f91f4208903bb7ca608d51c941214b667d3c06,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,342,342,1.0,342,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,573,Add SystemUtils.IS_JAVA_22,892826578a7cefb901b8fe2e304aa1ce7470267a,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,maven_pass,3,3,1.0,3,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,574,"[LANG-1365] Fix NullPointerException in isJavaVersionAtLeast on Java 10, add SystemUtils.IS_JAVA_10, add JavaVersion.JAVA_10.",a618b844c5a261ced37385ab3947de6e215d46f7,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,maven_pass,3,3,1.0,3,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,575,Make ArraySorter null-safe,aeca68f2a5e5b87ab5bb94e1139ca42e547f0bd4,src/test/java/org/apache/commons/lang3/ArraySorterTest.java,maven_pass,9,9,1.0,9,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,576,Add SystemUtils.IS_JAVA_23,e7437aa445b31dc17eab30ece032d736e33f3761,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,maven_pass,3,3,1.0,3,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,577,Add and use ObjectUtils.requireNonEmpty().,ea344865514a8b75eb4e9d1a159fc8434e5bb7fa,src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,maven_pass,74,74,1.0,74,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,578,Add JavaVersion.JAVA_24,f664abb5e255e734860ab11778d982491f317f14,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,maven_pass,3,3,1.0,3,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,579,[LANG-1724] Customize text pattern in DiffResult#toString(),aa4eef85cfd88e55677df238b44c6cc463d0af91,src/test/java/org/apache/commons/lang3/builder/DiffBuilderTest.java,maven_pass,34,34,1.0,34,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,580,LANG-1021: Provide methods to retrieve all fields/methods annotated with a specific type. Thanks to Alexander Müller.,de67dec0774115848a9f37feda05b522a716d1fb,src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java,maven_pass,56,64,0.875,56,0,1.0,1.0,0.875,1.0,8,0,
ok,deepseek-v4-pro,581,Refactor system property access into a new SystemProperties class,95a0e2b09bc4a3a363e5ab1c853d002fb74ad7af,src/test/java/org/apache/commons/lang3/text/StrLookupTest.java,maven_pass,6,6,1.0,6,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,584,Move new internal Calendar APIs to CalendarUtils and refactor.,25e91c4242283d118ba978d4f38cd18e10c890dc,src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java,maven_pass,5,5,1.0,5,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,585,Use Objects#requireNonNull(),fa380309554ce4e0c1efdbec1e3b489444ecbf72,src/test/java/org/apache/commons/lang3/text/StrSubstitutorTest.java,maven_pass,41,41,1.0,41,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,586,LANG-1680 Add support for standalone month formats (#892),127869e88f248da9bea3ba20beb620c7f2479abb,src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,maven_pass,65,65,1.0,65,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,588,Add Suppliers.nul(),6c61b0916ef77600d09c3e299498ce60058035a0,src/test/java/org/apache/commons/lang3/function/SuppliersTest.java,maven_pass,1,1,1.0,1,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,589,Use Objects#requireNonNull(),aae5a3522fd585513693d6c550044247eae28a51,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,338,338,1.0,338,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,590,Fix DefaultExceptionContext.addValue that overwrites information in a recursive situation (LANG-605). Allow explicit replacement of a label with the new replaceValue methods.,022d08cfd31475073c664da109ad50bfe9539d82,src/test/java/org/apache/commons/lang3/exception/ContextedExceptionTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,592,[LANG-1503] Add factory methods to Pair classes with Map.Entry input. #454.,670a832d4d78c0206180ec2106a5e09592f65cc0,src/test/java/org/apache/commons/lang3/tuple/ImmutablePairTest.java,maven_pass,18,18,1.0,18,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,593,Add missing javadoc/tests for some null arguments (#869),680f9d5492e2c9c27e5c1178744a9edf36a0272b,src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,maven_pass,95,95,1.0,95,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,594,Use final.,cae8364d9e44065272eea22f5a64e78443b8f641,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,153,153,1.0,153,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,595,[LANG-1458] Add EMPTY_ARRAY constants to classes in org.apache.commons.lang3.tuple,13354cd13269bdf9d1cbe7356f770f8ed8eb2f09,src/test/java/org/apache/commons/lang3/tuple/PairTest.java,maven_pass,11,11,1.0,11,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,596,Add and use APIs to avoid compiler warnings and use of @SuppressWarnings.,27101b4739dd443c35b8ffb287a5b004188d1703,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,337,337,1.0,337,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,597,"LANG-1115: Add support for varargs in ConstructorUtils, MemberUtils, and MethodUtils This closes #89 from github.",5e62bf80f345ff28d494c2b407a9e8691a9fb684,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,254,255,0.9961,254,0,1.0,1.0,0.9961,1.0,1,0,
ok,deepseek-v4-pro,598,Use final.,764b9bba528487fb575b84766998086c24bb1f48,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,336,336,1.0,336,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,599,Remove trailing spaces.,90c736c3a052abad03f8b95233f1b0a6227722c5,src/test/java/org/apache/commons/lang3/tuple/ImmutablePairTest.java,maven_pass,17,17,1.0,17,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,600,array_style (#537),2238145f563e911c02d6179afb27e883c0ec6b37,src/test/java/org/apache/commons/lang3/text/StrTokenizerTest.java,maven_pass,55,55,1.0,55,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,601,[LANG-1458] Add EMPTY_ARRAY constants to classes in org.apache.commons.lang3.tuple,86cf126f1373c783766cd2957f536d721b68f297,src/test/java/org/apache/commons/lang3/tuple/ImmutablePairTest.java,maven_pass,17,17,1.0,17,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,602,Add and use Duration in APIs.,a98a6a99d9415c116087b07f1d777dbe20b889da,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,maven_pass,51,51,1.0,51,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,603,"Adding Builder interface, and refactoring the builder classes and BasicThreadFactory to implement this interface. Patch from Michael Wooten in LANG-601",bc22af91e7e8fd7a530de48cd164056ef05829e0,src/test/java/org/apache/commons/lang3/builder/CompareToBuilderTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,604,Make final var when is possible. (#816),e299a185d42cd1b33ab21123f85de117a68c3d49,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,maven_pass,28,28,1.0,28,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,605,LANG-536 - Add isSorted() to ArrayUtils. Patch supplied by James Sawle. Closes #32 in GitHub.,ef26a667633275fa656b74b841f9e74a3a6879ab,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,205,205,1.0,205,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,606,Convert JavaDoc license headers to block comments,33bd8349641240def753858ea7809f38650cc662,src/test/java/org/apache/commons/lang3/ConversionTest.java,maven_pass,42,42,1.0,42,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,608,Add method ConcurrentInitializer#isInitialized() (#1120),02132ee97bf0d57c85aa45bb64d6eb8dfbe0cf5e,src/test/java/org/apache/commons/lang3/concurrent/AbstractConcurrentInitializerTest.java,maven_pass,4,4,1.0,4,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,609,Fix camel case and comment typos.,2da006dbbede3f18d0898819edae9a5c71eac947,src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,maven_pass,32,32,1.0,32,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,610,Explicit type parameters can be removed,f013141f60df0bbbd57388c7bdd01a764ddfc1fd,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,maven_pass,40,40,1.0,40,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,611,refactor FastDateParser,94faa31bcf5c4fcb20818a3a0d23ae789932d2df,src/test/java/org/apache/commons/lang3/time/FastDateParserTest.java,maven_pass,35,35,1.0,35,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,612,LANG-1153 Implement ParsePosition api for FastDateParser,40134ecdb327d1b82936f7ee3fa925b7b181c726,src/test/java/org/apache/commons/lang3/time/FastDateParserTest.java,maven_pass,35,35,1.0,35,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,613,"EqualsExlcude notation, HashCodeExclude notation and ToStringExludeNotation",aeb6f86bcdec061ee9c6be96066fa19c56523490,src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,maven_pass,49,49,1.0,49,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,614,LANG-609: Added AtomicInitializer class. Introduced new ConcurrentInitializer interface which is now implemented by all all initializer classes.,f96d4df26e3b16ce6407b854e6c89e882c51e435,src/test/java/org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java,maven_pass,31,31,1.0,31,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,1,LANG-1034: Recursive and reflective EqualsBuilder (closes #202),0095d8adf26b9469115b1be0358cb09d1fcb5fd4,src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,maven_pass,52,52,1.0,52,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,2,"Removing isExactlyOneTrue, since there is no consensus about this method. See also LANG-922.",01d67b1bda06b33752fe3232594988561ff0c324,src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,maven_pass,71,71,1.0,71,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,3,"LANG-1119: Add StringUtils.rotate(String, int)",02a98515a337991f0ce05271ac90121fa204d9db,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,126,126,1.0,126,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,4,LANG-1149 Added alternative checked exception wrapping/unwrapping methods,03fe88ab71cf2eadaa39654786c3fba713742768,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,maven_pass,34,34,1.0,34,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,5,clarify behavior of #isNumber() with blanks,05763470e5a067eb153533d47baa73174ad9bd46,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,90,90,1.0,90,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,6,"incorporated feedback from Fabian, formatting adjusted, count >> 1 replaced with count / 2",061450a927ba1cc65f7b984f4ff41866ec2eceac,src/test/java/org/apache/commons/lang3/ThreadUtilsTest.java,maven_pass,27,27,1.0,27,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,7,tabs replaced by spaces new tests added,06506aecf9e46441d08edab311e19e599d273fab,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,266,266,1.0,266,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,8,LANG-1475 Fix unwrap StringIndexOutOfBoundsException,06aea7e74cfe4a1578cb76672f1562132090c205,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,147,147,1.0,147,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,9,[LANG-1784] Add Failable methods for null-safe mapping and chaining #1435,07914b39281e4be500d430b2c25e85499748788f,src/test/java/org/apache/commons/lang3/function/FailableTest.java,maven_pass,174,177,0.9831,174,0,1.0,1.0,0.9831,1.0,3,0,
ok,gpt-5.5,10,[LANG-1426] Corrected usage examples in Javadocs (#458),089b43a0a6de2d6ae49840aec3805aee2c309001,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,149,149,1.0,149,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,11,"LANG-1408: add toDouble(BigDecimal), toDouble(BigDecimal, double)",08aa21f9217df0a28d48be5be5db03ddf4867140,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,104,104,1.0,104,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,12,Modify the error comment,0abcf0d32b22401e2c8e358317694d2ff044faed,src/test/java/org/apache/commons/lang3/RandomUtilsTest.java,maven_pass,29,29,1.0,29,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,13,LocaleUtils.parseLocale(String) operator precedence bug allows invalid language with numeric country (#1658),0b4a9d95df610bfcc83c375110ac100d08662ba1,src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java,maven_pass,26,26,1.0,26,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,14,LANG-1352: EnumUtils.getEnumIgnoreCase and isValidEnumIgnoreCase methods added (closes #286),0b70b01a9f1d9664bb5eac737175f58f06979b60,src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,maven_pass,32,40,0.8,32,0,1.0,1.0,0.8,1.0,8,0,
ok,gpt-5.5,15,"LANG-922 - Add isOneTrue(booleans...) to BooleanUtils to preserve old behavior of BooleanUtils.xor(booleans...). Added isOneTrue for primitives and wrappers, isOneFalse still missing.",0de9354f505f415c7ad35fe735cebab4900a698a,src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,maven_pass,80,80,1.0,80,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,16,LANG-1023 WordUtils.wrap: Customizable breakable characters (not just space/whitespace),0fe9685c8a78ba2d780a3ec1e1a323990dc6d218,src/test/java/org/apache/commons/lang3/text/WordUtilsTest.java,maven_pass,14,14,1.0,14,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,17,LANG-1276: StrBuilder#replaceAll ArrayIndexOutOfBoundsException (closes #200),10325422e5a4735aa87a4d47bdb377e09fe963d2,src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java,maven_pass,91,91,1.0,91,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,18,Using Validate where possible in builder package.,10641f9ae7d1d2f30aec5bc146a8d5b49c22d0a0,src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,maven_pass,44,44,1.0,44,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,19,LANG-1100: Avoid memory allocation when using date formating to StringBuffer,10e18ae9b47dfe04573884739823d64825105694,src/test/java/org/apache/commons/lang3/time/FastDatePrinterTest.java,maven_pass,17,17,1.0,17,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,20,Use final.,110ab39cb236fd7e6f517c8dc3b389fa215c0020,src/test/java/org/apache/commons/lang3/function/ObjectsTest.java,maven_pass,4,4,1.0,4,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,21,"NumberUtils.isCreatable(String) should match NumberUtils.createNumber(String), exactly (#1626)",127050d2b54bd6224bc53573228e8774dc7be28b,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,125,125,1.0,125,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,22,[LANG-1452] RecursiveToStringStyle and MultilineRecursiveToStringStyle shouldn't recurse into a java.math.BigDecimal (#1584),1418a770ba436d15693c3bb29a67e501c2008274,src/test/java/org/apache/commons/lang3/builder/RecursiveToStringStyleTest.java,maven_pass,13,13,1.0,13,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,23,"Instead of throwing a NullPointerException, ArrayUtils.toStringArray(Object[]) should return ""null"" for null elements like ArrayUtils.toStringArray(Object[], String) returns its valueForNullElements.",1521bf3e9f3e2f944fc2331b0ac19c9f5f0fde6d,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,344,344,1.0,344,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,24,Rename new method,152b1777fddc5127e77f9b14637d6abae18eaf05,src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,maven_pass,14,14,1.0,14,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,25,Use Java 8 API to manage thread local,155abe805b80bbb8276b75a8c4faffd2578bb68a,src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,maven_pass,46,46,1.0,46,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,26,LANG-701 - Added new joinWith method to support varargs,155cec1085f9bd5383241e4c93fb40117081aaba,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,128,128,1.0,128,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,27,Adding a createStarted() method per request in LANG-1138,17a6d163c62d7bbfc9e19c11e0d52ae06b5160b1,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,maven_pass,9,9,1.0,9,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,28,WordUtils.wrap() zero-width wrapOn regex match causes infinite loop. (#1649),184c9e83211a0552698a934d45d3ebca2c789881,src/test/java/org/apache/commons/lang3/text/WordUtilsTest.java,maven_pass,17,17,1.0,17,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,29,incorporated feedback from Peter,1974c83561d09cf73a575f992fbd8416e3354d20,src/test/java/org/apache/commons/lang3/ThreadUtilsTest.java,maven_pass,27,27,1.0,27,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,30,LANG-1225: Add RandomStringUtils#randomGraph and #randomPrint which match corresponding regular expression class,1a002c67f2d3c198411a62165e53b31d6b414aa3,src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,maven_pass,11,11,1.0,11,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,31,LANG-1310: MethodUtils.invokeMethod throws ArrayStoreException if using varargs arguments and smaller types than the method defines (closes #256),1a20867d01ef8ee5b32b0620125b7c38a10b80c5,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,maven_pass,29,29,1.0,29,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,32,[LANG-1784] Add Functions methods for null-safe mapping and chaining #1435,1a3a12dc7388a177c4ae64f5e3c96a7d462c003d,src/test/java/org/apache/commons/lang3/function/FunctionsTest.java,maven_pass,5,5,1.0,5,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,33,Applying the copy of the HashCodeBuilder code to stop cyclic references over to EqualsBuilder per LANG-606 and Oliver Sauder's patch,1a60c21395fe7648188d1c91f62ac7baefa12742,src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,34,"Add allNull() and anyNull() methods to ObjectUtils, as well as their associated tests. (#522)",1a77a547dd72e82a8967e462406436a1c2e341a2,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,maven_pass,50,50,1.0,50,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,35,"LANG-1118 Fix StringUtils.repeat(char, int) dealing with negative repeat value",1b9d938d66a172b200fd90d4a61707852bdb4b8f,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,125,125,1.0,125,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,36,LANG-1778 fix by reversing order (#1414),1e455838963a99f7e76e334850c00293262f9573,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,maven_pass,44,44,1.0,44,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,37,[LANG-586] Clear ThreadLocal for HashCodeBuilder as well,1f35e7c99b66b8d46c4ad96558e694a10aa38062,src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,38,LANG-1261: ArrayUtils#contains and ArrayUtils#indexOf should compare objects with different types,1f56bd103d53c8c6ba7502c6586c26be01bfdb80,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,256,256,1.0,256,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,40,Update documentation related to the issue LANG-696 (#449),23f18044d1cc750ce07a59662f636468e616d4d5,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,maven_pass,62,62,1.0,62,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,41,Adding Vincent Ricard's patch to CharRange.java providing an iterator that lets you walk the chars in the range. LANG-454,23f508095004cc7215cdd6fc4b15e8d6192f8d1d,src/test/java/org/apache/commons/lang3/CharRangeTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,43,LANG-1185 Add some tests for StringUtils replaceAll and replaceFirst methods,242b815437b9a988c2ce9e980295ca8a9e302e7a,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,136,136,1.0,136,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,44,Use final.,24957f9934cee310debd2005bdbd78e21e857e7e,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,113,113,1.0,113,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,45,refactored to Generics and added isArrayIndexValid,2521d9619fe1f052ced8ea1107851ac98a1b7488,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,309,309,1.0,309,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,46,"Rewriting OctalUnescaper as a hand rolled parser (all of 4 characters), instead of trying to handle the conversion via repeated attempts to convert the numbers. This fixes bugs, see LANG-929, and also changes the behaviour for 'illegal' octals such as \999. Instead of throwing NumberFormatException, it will now ignore them. This seems the better behaviour.",2550d4cfa283603a23283c5495bfab75deff02dc,src/test/java/org/apache/commons/lang3/text/translate/OctalUnescaperTest.java,maven_pass,1,1,1.0,1,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,47,"Fix checkstyle violations (tabs, missing spaces after commas, missing javadocs)",26bc45fdeeeda2bee38cc2a08ce99e41fd48e0d6,src/test/java/org/apache/commons/lang3/FunctionsTest.java,maven_pass,15,15,1.0,15,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,48,[LANG-1814] ArrayUtils.subarray(..) may overflow index arithmetic and violate contract for extreme index values #1585,26ead6134ad55bf1350e41f05f4d0cbe6d0be4be,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,356,356,1.0,356,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,49,ClassUtils.toCleanName(String) resolves malformed array suffixes instead (#1670),28f46460d63b4c7806a2b9cce382b2b79ba6fd50,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,maven_pass,73,73,1.0,73,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,51,removed ArrayUtils.get,2cad60b6c25c87a6a59d3d315ec7d72c552fbc58,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,308,308,1.0,308,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,53,Rename method and fix typo. (#940),2f153733c7dfe33f38438be3fd3269e0c3ab7005,src/test/java/org/apache/commons/lang3/time/DurationUtilsTest.java,maven_pass,11,11,1.0,11,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,54,"Two fixes in RandomStringUtils.random(int, int, int, boolean, boolean, (#1638)",313d877d57abefdbb1ad0c42781bf719b83d5a35,src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,maven_pass,32,32,1.0,32,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,55,Add sugar to RandomIUtils,31466db6ecd115aa74616e14a75721b45c0f59f9,src/test/java/org/apache/commons/lang3/RandomUtilsTest.java,maven_pass,27,27,1.0,27,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,56,[LANG-1570] JavaVersion enum constants for Java 14 and 15. (#553),31d7eea1c6205066b91c79f19219a436b26e9060,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,maven_pass,3,3,1.0,3,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,57,LANG-1172: Support dash as a delimiter in locales (#766),35fb9fca83af4ffbaf6f1163a927d8751938fda3,src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java,maven_pass,18,18,1.0,18,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,58,[LANG-1568] More failable functional interfaces to match JRE functional interfaces.,36111ba5829bdd4249c7418c1aec17c149ef86a3,src/test/java/org/apache/commons/lang3/FunctionsTest.java,maven_pass,107,107,1.0,107,0,1.0,1.0,1.0,1.0,0,0,
