status,model,cand_id,subject,b,test_path,sample_dir,maven_status,llm_added_count,llm_deleted_count,llm_modified_count,human_added_count,human_deleted_count,human_modified_count,llm_delta_count,human_delta_count,aligned_pair_count,delta_method_ast_similarity,delta_added_ast_sim,delta_modified_ast_sim,parse_error
ok,deepseek-v4-pro,505,"Add ExceptionUtils.asRuntimeException(T), and deprecate rethrow(T)",3935fa2f193a0cc652300677beeb61b535eedf4c,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand505_3935fa2f193a,maven_pass,2,1,0,2,1,0,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,506,"Add fluent-style ArrayUtils.sort(Object[], Comparable).",3bda8be03638b5248df2252832388775601692ff,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand506_3bda8be03638,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,507,"Add ObjectUtils.toString(Supplier<Object>, Supplier<String>)",3d7e9d964d26053b94370e95afc8453923e3c672,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand507_3d7e9d964d26,maven_pass,3,2,0,3,2,0,3,3,3,1.0,1.0,1.0,
ok,deepseek-v4-pro,508,Add ReflectionDiffBuilder.Builder,4949adec480ddccdee4f7d09231e85e84fec00a1,src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand508_4949adec480d,maven_pass,0,0,2,2,0,2,2,4,2,0.5,0.0,1.0,
ok,deepseek-v4-pro,509,Add and use null-safe Streams.of(T[]).,5c6de5a7a0226b96e839381cc4ff96eb66fd5295,src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand509_5c6de5a7a022,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,510,Comment: Remove unnecessary Latin acronym,64d6a28a12d99a02e41cdd746ec0df221c93bcea,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand510_64d6a28a12d9,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,512,Add ObjectUtils.identityHashCodeHex(Object).,7f7c3d63c895d52fafd602459e269b92a6c93791,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand512_7f7c3d63c895,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,513,LANG-1107 Fix parsing edge cases in FastDateParser,86c76dd5ea04d1881a52d79113d6dbb1d57c38a6,src/test/java/org/apache/commons/lang3/time/FastDateParserTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand513_86c76dd5ea04,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,514,"Add SystemProperties.getBoolean(Class, String, BooleanSupplier)",8b27dec0340e501fee098278d358d7ddd62ad2ad,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand514_8b27dec0340e,maven_pass,3,0,0,3,0,0,3,3,3,1.0,1.0,1.0,
ok,deepseek-v4-pro,515,"Add ComparableUtils.max(A, A) and ComparableUtils.min(A, A).",8e1df6b9bf6afc0e3f3a99d4d99bb9d78d148c81,src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand515_8e1df6b9bf6a,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,516,Add org.apache.commons.lang3.SystemProperties.isPropertySet(String),9b383f3fadccab020874aa5c69704790e03c4f4f,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand516_9b383f3fadcc,maven_pass,2,0,1,2,0,1,3,3,3,1.0,1.0,1.0,
ok,deepseek-v4-pro,517,LANG-740: Implementation of a Memomizer (closes #203),9f89fd4626bbb4e34a905835e397bcffbad59307,src/test/java/org/apache/commons/lang3/concurrent/MemoizerTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand517_9f89fd4626bb,maven_pass,0,0,6,0,0,6,6,6,6,1.0,1.0,1.0,
ok,deepseek-v4-pro,518,[LANG-1427] Add API org.apache.commons.lang3.SystemUtils.isJavaVersionAtMost(JavaVersion),a410aab6515931489dc2594d4e0f0ecac2c66071,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand518_a410aab65159,maven_pass,1,0,1,1,0,1,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,519,Add and use org.apache.commons.lang3.SystemProperties.getJavaSpecificationVersion(Supplier<String>),a752091be667ed09ddd4d5ca28339067f713e902,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand519_a752091be667,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,520,LANG-977: NumericEntityEscaper incorrectly encodes supplementary characters. Thanks to Chris Karcher.,ab1424015085472b2d3865668e370aec8a102331,src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand520_ab1424015085,maven_pass,0,0,6,0,0,6,6,6,6,1.0,1.0,1.0,
ok,deepseek-v4-pro,521,[LANG-1772] Restrict size of cache to prevent overflow errors (#1379),c2260f094d78c236bb8a2e3e153d422c7d7ad6bf,src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand521_c2260f094d78,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,522,"Add and use MethodUtils.getMethodObject(Class<?>, String, Class<?>...)",c290aebffa83b382a24d74117755904017f82b7c,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand522_c290aebffa83,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,523,"Add ArrayFill.fill(T[], FailableIntFunction))",dc6ff345793c9c2d2d26919722c3eb79ffbab689,src/test/java/org/apache/commons/lang3/ArrayFillTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand523_dc6ff345793c,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,524,Add support for RISC-V in ArchUtils #1128,ebca9c9ee89c5654f2e748ef12e755abdc286d34,src/test/java/org/apache/commons/lang3/ArchUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand524_ebca9c9ee89c,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,525,Return ToStringStyle.nullText instead of NPE for ReflectionToStringBuilder.toString(Object) and friends.,ede98ffdb928586528a8b2876b049cb8bf362926,src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand525_ede98ffdb928,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,526,[LANG-1680] FastDateFormat does not support the 'L'-Pattern from SimpleDateFormat.,eff43864b34ab2be2eae4e9ac0e780d34fab57b3,src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand526_eff43864b34a,maven_pass,0,0,2,0,0,2,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,528,LANG-1004: DurationFormatUtils#formatDurationHMS implementation does not correspond to Javadoc and vice versa. Thanks to Michael Osipov,fd54d42f78ae17a96fc005d2fcd080807343aad7,src/test/java/org/apache/commons/lang3/time/DurationFormatUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand528_fd54d42f78ae,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,529,[LANG-1615] - ArrayUtils contains && indexOf fails to handle Float.NaN (#651),2ccc58e34472cbc0c4b9163bbd7f6b22dfda0089,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand529_2ccc58e34472,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,530,Default values in new SystemProperties APIs are now Strings instead of Suppliers,5f72c77386d0ee148b0d05239c0160e0af93fe33,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand530_5f72c77386d0,maven_pass,0,0,2,0,0,2,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,532,CompareToBuilder lacks cycle guard on Object[] recursion. (#1669),8e2d1bed8623e0f5b281504d151476689f21690a,src/test/java/org/apache/commons/lang3/builder/CompareToBuilderTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand532_8e2d1bed8623,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,533,Simplify lambads. Fix Javadoc.,8f7eb6ce207f354c83157b95bdf9848d59944650,src/test/java/org/apache/commons/lang3/FunctionsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand533_8f7eb6ce207f,maven_pass,0,0,2,0,0,2,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,534,Simplify expressions.,929c5f6e682598ca14cadd07a791c0ce578632ee,src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand534_929c5f6e6825,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,535,"add @SafeVarargs to some methods with vararg parameters to suppress ""Type safety: Potential heap pollution via varargs parameter array"" warnings",96c8ea2fb3719e2f6e3d7a4d7b46718f26515a86,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand535_96c8ea2fb371,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,536,"Unnecessary @SuppressWarnings(""unchecked"")",e3e020fe2f20430b40673ebb951bc8141014e46b,src/test/java/org/apache/commons/lang3/tuple/ImmutableTripleTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand536_e3e020fe2f20,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,537,Clean caches between tests,ef5de64ed438be8074ccb017c74c122d47b7195a,src/test/java/org/apache/commons/lang3/time/FastDateParserTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand537_ef5de64ed438,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,538,MethodUtils cannot find or invoke vararg methods when widening primitive types following the JLS 5.1.2. Widening Primitive Conversion.,14d34506c993dcefa0860e4a98fa30062d851997,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand538_14d34506c993,maven_pass,0,0,2,0,0,2,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,539,LANG-877: Performance improvements for StringEscapeUtils. This fixes #49 from github. Thanks to Fabian Lange.,1f75a8f7cc28fef663eaca75e831c9da11ea2b0e,src/test/java/org/apache/commons/lang3/CharUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand539_1f75a8f7cc28,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,540,LANG-1109 - Number percentage formatting with fractional digits,76cc69c3f08cbf31efd56f631504496307ab7a5c,src/test/java/org/apache/commons/lang3/time/FastDateParserTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand540_76cc69c3f08c,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,541,LANG-1336: Add NUL Byte To CharUtils. Thanks to Beluga Behr.,ad648cf8a8a90bdee129266ca7b686a5b9a87561,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand541_ad648cf8a8a9,maven_pass,0,0,3,0,0,3,3,3,3,1.0,1.0,1.0,
ok,deepseek-v4-pro,542,"[LANG-1486] Generify builder classes Diffable, DiffBuilder, and DiffResult",0abfa791934a846a563ee6d4e89eb5e3f92f63de,src/test/java/org/apache/commons/lang3/builder/DiffBuilderTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand542_0abfa791934a,maven_pass,0,0,29,0,0,29,29,29,29,1.0,1.0,1.0,
ok,deepseek-v4-pro,544,Add some tests that use reflection,b62fc004d1a60757090ba9a177202eed0db57cc0,src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand544_b62fc004d1a6,maven_pass,1,0,4,1,0,4,5,5,5,1.0,1.0,1.0,
ok,deepseek-v4-pro,546,LANG-1659 - Method to check if an object it's an array. (#754),62d7aacb4f3eb318045496f115a7171f0bc2c6c1,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand546_62d7aacb4f3e,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,547,"<action issue=""LANG-1001"" type=""fix"" dev=""ggregory"" due-to=""Michael Osipov"">ISO 8601 misspelled throughout the Javadocs</action>",b4b51a8fc9eed7274a045b2f3192d77782b0e4fa,src/test/java/org/apache/commons/lang3/time/DurationFormatUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand547_b4b51a8fc9ee,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,548,"Add ObjectUtils.getIfNull(Object, Object) and deprecate defaultIfNull(Object, Object)",177911e47146db0df2e35839d6bd03ad1315916c,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand548_177911e47146,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,549,Add and use LocaleUtils.toLocale(Locale) to avoid NPEs and use the default locale when an input locale is null.,c9e825e823e30c5b1e3ddc9de5e8fd0094d52ee5,src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand549_c9e825e823e3,maven_pass,2,0,2,2,0,2,4,4,4,1.0,1.0,1.0,
ok,deepseek-v4-pro,550,LANG-940: Fix deprecation warnings,d048a375029149f4fabeae6050583a4521d6e2fd,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand550_d048a3750291,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,552,Correct Javadocs of methods that use Validate.notNull() and replace some uses of Validate.isTrue() with Validate.notNull(). (#525),3700641b4e745a1804b4409c58dee15b459dad16,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand552_3700641b4e74,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,553,"Add NumberRange, DoubleRange, IntegerRange, LongRange.",57ddce119516f451168f4489f55f399fd9309b53,src/test/java/org/apache/commons/lang3/RangeTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand553_57ddce119516,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,555,LANG-1733: Add null handling features working with Java 8 specs (#1215),234c6a9b84cb4bfb03e54c717df3ccd940b9884a,src/test/java/org/apache/commons/lang3/function/ConsumersTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand555_234c6a9b84cb,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,556,[LANG-1498] Add support of lambda value evaluation for defaulting methods #416.,24e64686834ecd4a0dda80c91b53b15e227fc898,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand556_24e64686834e,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,557,"LANG-1192 partial: implement format 'u' for FastDateFormat, day number of week",2ebf9a21d2dc99ab2f434111cac9dcd6da99d574,src/test/java/org/apache/commons/lang3/time/FastDateParserTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand557_2ebf9a21d2dc,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,559,Flip args on new API,4c1cbdbb8002074959f3291371b34f4b0ce1f359,src/test/java/org/apache/commons/lang3/function/ConsumersTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand559_4c1cbdbb8002,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,560,"LANG-1384: Version ""11"" is available.",50ce8c44e1601acffa39f5568f0fc140aade0564,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand560_50ce8c44e160,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,562,LANG-1197: Prepare Java 9 detection,b9f04d9be3e7ff300520da194fe29ed5c1861787,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand562_b9f04d9be3e7,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,563,[LANG-1784] Add Functions|Failable methods for null-safe mapping and chaining #1435,c49ed131f71dae68c1856d58918b322aa4ba6017,src/test/java/org/apache/commons/lang3/function/FailableTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand563_c49ed131f71d,maven_pass,3,3,0,3,3,0,3,3,3,1.0,1.0,1.0,
ok,deepseek-v4-pro,565,LANG-1316: Deprecate classes/methods moved to commons-text,ebe7bb58a541bf397333f466d412e617266ee5aa,src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand565_ebe7bb58a541,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,566,Simplify exception handling,f161ff66698bea44784926fc6aa9073d96a00cec,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand566_f161ff66698b,maven_pass,0,0,2,0,0,2,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,567,StrBuilder.setLength(int) shrink-branch leaves residual chars in buffer tail (#1671),f3e64b3b0e67d7faa0f10b698e08207f972a15b1,src/test/java/org/apache/commons/lang3/ArrayFillTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand567_f3e64b3b0e67,maven_pass,5,0,0,5,0,0,5,5,5,1.0,1.0,1.0,
ok,deepseek-v4-pro,568,"Added missing support for ISO 8601 parsing and printing using ""ZZ"" pattern (code now matches Javadoc). Addresses LANG-1000.",22b6781a0b96418198dc9146e5191e51d381102f,src/test/java/org/apache/commons/lang3/time/FastDatePrinterTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand568_22b6781a0b96,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,569,"ArrayUtils.toPrimitive(Boolean...) null array elements map to false, like Boolean.parseBoolean(null) and its callers return false.",4369537d8b1387b94a1126a36a4fc400a35d35cc,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand569_4369537d8b13,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,570,LANG-1443: Add more SystemUtils.IS_JAVA_XX variants (#415),6e797a40a7fb7d0e5abf555c0d179dd3937bdecb,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand570_6e797a40a7fb,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,571,Add JavaVersion.JAVA_25,70fa706916dc59209281699477575e4d5292b936,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand571_70fa706916dc,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,572,"Add ArrayUtils.containsAny(int[], int...)",85f91f4208903bb7ca608d51c941214b667d3c06,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand572_85f91f420890,maven_pass,2,1,0,2,1,0,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,573,Add SystemUtils.IS_JAVA_22,892826578a7cefb901b8fe2e304aa1ce7470267a,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand573_892826578a7c,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,574,"[LANG-1365] Fix NullPointerException in isJavaVersionAtLeast on Java 10, add SystemUtils.IS_JAVA_10, add JavaVersion.JAVA_10.",a618b844c5a261ced37385ab3947de6e215d46f7,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand574_a618b844c5a2,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,575,Make ArraySorter null-safe,aeca68f2a5e5b87ab5bb94e1139ca42e547f0bd4,src/test/java/org/apache/commons/lang3/ArraySorterTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand575_aeca68f2a5e5,maven_pass,0,0,9,0,0,9,9,9,9,1.0,1.0,1.0,
ok,deepseek-v4-pro,576,Add SystemUtils.IS_JAVA_23,e7437aa445b31dc17eab30ece032d736e33f3761,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand576_e7437aa445b3,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,577,Add and use ObjectUtils.requireNonEmpty().,ea344865514a8b75eb4e9d1a159fc8434e5bb7fa,src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand577_ea344865514a,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,578,Add JavaVersion.JAVA_24,f664abb5e255e734860ab11778d982491f317f14,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand578_f664abb5e255,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,579,[LANG-1724] Customize text pattern in DiffResult#toString(),aa4eef85cfd88e55677df238b44c6cc463d0af91,src/test/java/org/apache/commons/lang3/builder/DiffBuilderTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand579_aa4eef85cfd8,maven_pass,2,1,0,2,1,0,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,580,LANG-1021: Provide methods to retrieve all fields/methods annotated with a specific type. Thanks to Alexander Müller.,de67dec0774115848a9f37feda05b522a716d1fb,src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand580_de67dec07741,maven_pass,0,0,0,8,0,0,0,8,0,0.0,0.0,1.0,
ok,deepseek-v4-pro,581,Refactor system property access into a new SystemProperties class,95a0e2b09bc4a3a363e5ab1c853d002fb74ad7af,src/test/java/org/apache/commons/lang3/text/StrLookupTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand581_95a0e2b09bc4,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,584,Move new internal Calendar APIs to CalendarUtils and refactor.,25e91c4242283d118ba978d4f38cd18e10c890dc,src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand584_25e91c424228,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,585,Use Objects#requireNonNull(),fa380309554ce4e0c1efdbec1e3b489444ecbf72,src/test/java/org/apache/commons/lang3/text/StrSubstitutorTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand585_fa380309554c,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,deepseek-v4-pro,586,LANG-1680 Add support for standalone month formats (#892),127869e88f248da9bea3ba20beb620c7f2479abb,src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand586_127869e88f24,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,deepseek-v4-pro,588,Add Suppliers.nul(),6c61b0916ef77600d09c3e299498ce60058035a0,src/test/java/org/apache/commons/lang3/function/SuppliersTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand588_6c61b0916ef7,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,deepseek-v4-pro,589,Use Objects#requireNonNull(),aae5a3522fd585513693d6c550044247eae28a51,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\deepseek-v4-pro\cand589_aae5a3522fd5,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
